"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"50",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",74,NA,0.82,NA,NA,NA,NA,0.02,0.98,NA,NA,1,NA,1,NA,0.02,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",75,0.82,0.86,0.74,0.16,NA,0.06,0.08,0.12,0,0.98,1.02,0.708256021237395,1.18,0.98,0.0466666666666667,0.103333333333333,0,0.0848751649665239,0,0,0,NA,0,NA,0.0204081632653061,NA,0,NA,0.822222222222222,0.836734693877551
"76",76,0.86,0.88,0.46,0.06,0.12,0,1.42,1.52,0.12,0.98,3.96,2.68701529874228,4.04,1.1,0.377833333333333,0.7085,0.0848751649665239,0.830097900581269,0,0.0301368339373889,NA,0.0301368339373889,0,0.0216608493924983,0.434782608695652,0.3,0,0.0216608493924983,0.884615384615385,0.918367346938776
"77",77,0.88,0,0,0,0,1.34,0.42,0.14,0.08,2.42,1.5,NA,3.06,2.5,0.137333333333333,0.164333333333333,0.0334795286714334,0.0716703787691222,NA,NA,NA,NA,-0.253590431912175,NA,0.0238095238095238,NA,0,NA,NA,0.374666666666667
"78",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",79,0,1.52,0,0,0.64,0,1.58,0.72,0.14,2.42,3.8,NA,4.86,2.56,0.343142857142857,0.467142857142857,0.060163095871051,0.274109341888041,NA,NA,NA,NA,NA,0.337583525515854,NA,0.493055555555556,NA,0.337583525515854,NA,0.614333333333333
"80",80,1.52,2.08,1.02,0.44,0,0.14,1.04,0.86,0.58,2.56,3.82,3.65837718537251,5.04,3.14,0.323380952380952,0.373357142857143,0.227809189628189,0.310264070363065,0.319693150110299,0.592018354824624,0.293017862221039,NA,0.19775021196026,0.56996504941707,0.17,0.286666666666667,0.234627721367601,0.435775914063769,0.74,0.549666666666667
"81",81,2.08,3.36,1.24,0.08,0.36,0.14,4.02,1.86,1.08,2.34,8.68,6.53060215406539,9.3,3.42,0.552542069042069,0.625507104007104,0.418834528807125,0.62008095241248,0.436047864039638,0.916785306577635,0.382293330736615,0.683927391826007,0.376822786022416,0.732519150173694,0.276666666666667,0.458,0.339494463746831,0.710546904400332,0.934782608695652,0.777
"82",82,3.36,4.46,0.8,0.2,0.06,0.06,4.6,5.28,2.58,1.62,13.74,10.5678470456671,14.08,4.2,0.508020812520813,0.701341741591742,0.891064138153749,1.40651995657983,0.900656877120439,1.33299912926712,0.523695520510284,1.27806273297143,0.982115552330619,1.20978797380642,0.644333333333333,0.738309523809524,0.840021082816355,1.14215587054552,0.766666666666667,0.815873015873016
"83",83,4.46,3.08,1.48,0.72,0,1.14,7.1,1.88,2.28,4.62,13.7,14.7193096631147,15.88,6.9,0.588086365990391,0.567554399762604,0.398842522662449,0.352631578787393,1.06325720786673,0.698100158654719,0.757893771052465,0.618834468324485,0.432532201953153,0.582733120541165,0.310738095238095,0.28,0.421841358945487,0.375329648082671,0.658503401360544,0.517142857142857
"84",84,3.08,3.32,1.14,0.54,1.22,1.38,2.84,2.06,1.22,5.28,8.74,9.16470496219047,11.4,6.5,0.348997280497281,0.424271783771784,0.210896558811262,0.332320986914441,0.871981817146594,0.866698789366818,0.302254065890219,0.577945393491579,0.166134015153112,0.273076165767461,0.151214285714286,0.212777777777778,0.206995493103291,0.284104546182086,0.702651515151515,0.495142857142857
"85",85,3.32,4.3,1.56,1.26,1.08,0.2,2.98,2.1,1.8,5.54,9.72,13.1179506871094,12.42,7.34,0.379677544677545,0.405971805971806,0.282609950369877,0.327283251298914,0.754792111039948,1.01553387294845,0.499307554992862,0.742185774312172,0.452669070385421,0.372640126749669,0.240666666666667,0.249547619047619,0.329099689349295,0.325612621606399,0.573666666666667,0.516238095238095
"86",86,4.3,7.52,2.56,0.64,0.72,0.14,2.54,4.12,2.72,4.92,13.48,12.6930178440338,14.3,7.64,0.367100624865331,0.46408893557423,0.45605494748905,0.620529057676302,0.561728098031719,1.14578439571788,0.252852067617529,0.569218035823526,0.419189541713988,0.782032127343297,0.228380952380952,0.455163780663781,0.301964361884927,0.674273536838542,0.804666666666667,0.836809523809524
"87",87,7.52,8.66,1.92,0.68,0.06,0.06,6.96,7.64,6.22,2.82,22.94,23.4504262334955,23.64,9.04,0.557454411163067,0.61404959980736,1.20886112766494,1.33741862827282,1.4240467664484,1.54236846108055,1.1102207500823,1.28903704797196,1.1692607382011,1.28297453725514,0.633675324675325,0.653754856254856,1.05689925736653,1.12999962824617,0.762585034013605,0.774489795918367
"88",88,8.66,7.98,3.42,1.02,0.32,0.18,5.86,4.42,5.5,4.96,19.62,19.8908518420628,20.74,10.46,0.546134450090972,0.495870668106366,0.785098221271754,0.680836420662591,1.03580495625549,0.960191439963123,0.863198415524195,0.652005618290637,0.800127071087622,0.680365849776849,0.457256465756466,0.370261183261183,0.668707317312591,0.496426303358288,0.761428571428571,0.757904761904762
"89",89,7.98,2.32,0.9,0.28,0.38,NA,6.46,1.12,7.82,1.56,16.6,14.3768527571206,16.96,9.38,0.841860509115927,0.446275185512802,1.75424155622673,0.488544034299386,1.8697819530585,0.731298805513107,NA,0.426561217315586,NA,0.457805526392821,NA,0.402666666666667,NA,0.443186720359742,0.777083333333333,0.786821705426357
"90",90,2.32,NA,NA,NA,NA,NA,6.84,NA,2.68,NA,9.52,NA,9.52,2.68,1,0.719913475413475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
