"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"50",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",53,NA,1.06,NA,NA,NA,NA,1.32,1.48,NA,NA,2.8,NA,2.8,NA,0.467,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",54,1.06,2.8,0.72,0.22,NA,0.14,1.72,2.68,0.22,1.26,5.46,4.16564715574953,5.88,1.48,0.320230158730159,0.746238095238095,0.0950370248670235,1.11508576959443,0.0630133800509041,0.968229268292565,-0.0955733326841539,NA,0.03381205758829,NA,0.170212765957447,NA,0.06762411517658,NA,0.808558558558559,0.724074074074074
"55",55,2.8,4.52,1.18,0.34,0.2,0.78,5.06,4.54,1.02,2.92,12.62,10.1387148242183,13.54,3.94,0.447758060566884,0.705805400481871,0.334144788535905,0.994631516199387,0.572934580371743,1.16482222655046,0.164802639949679,1.04839881605641,0.299218233923878,0.969482880450709,0.240333333333333,0.611055555555556,0.281238104395642,0.873764696903716,0.799145299145299,0.706333333333333
"56",56,4.52,6.24,2.3,1.38,0.38,0.74,3.54,4.96,1.7,5.76,13.42,15.4673271704464,15.96,7.46,0.323691958626169,0.530569852833785,0.268412761818654,0.644196300676042,0.679079742900546,1.06437123260055,0.258329195800367,0.793790831958762,0.296919262698317,0.668605928341013,0.160325396825397,0.388129148629149,0.215183403249154,0.534088922299545,0.642761904761905,0.571293650793651
"57",57,6.24,5.88,2.52,1.24,0.7,1,4.68,3.84,3.76,6.96,16.44,16.6767965155231,19.24,10.72,0.43734355812223,0.44388344456429,0.447804832376821,0.456934327449792,0.952590713741992,0.879337308736042,0.393968459126333,0.377556238542112,0.48103604944855,0.485668884268913,0.299257575757576,0.284555555555556,0.391058666662936,0.375142247306976,0.689333333333333,0.615971861471861
"58",58,5.88,4.76,1.78,1.38,0.94,0.34,4.44,4.54,4.38,6.42,16.52,20.1158367173674,19.78,10.8,0.443473856986106,0.454800918876669,0.536167132659345,0.559573292208657,1.1323765907666,0.950757708362466,0.873297383088308,0.545207979142715,0.776888118708782,0.450449390493185,0.408603174603175,0.257071428571429,0.605498175211072,0.348786550795525,0.577551020408163,0.50284126984127
"59",59,4.76,6.38,1.8,0.7,0.7,0.74,6.76,5.36,3.22,7.74,18.88,17.6248608210072,23.08,10.96,0.431495748680932,0.522819571410876,0.36152864266442,0.53780863247048,0.990850795192125,1.31583388722074,0.536389575327118,0.760686008790013,0.597805830744064,0.844887898517843,0.356380952380952,0.477445887445887,0.53837008775643,0.718240075836271,0.757482993197279,0.466647907647908
"60",60,6.38,4.34,2.88,1.5,0.58,1.04,5.02,1.48,3.22,9.88,14.14,15.5212831874483,19.6,13.1,0.418521314232648,0.330704934524951,0.28765154770358,0.146451401173701,0.844844905408234,0.450801978874532,0.261041770821414,0.123833989455695,0.373129875337577,0.169052281101078,0.216416694416694,0.0766904761904762,0.264640172302801,0.0933979337891175,0.655666666666667,0.451578366078366
"61",61,4.34,3.3,1.68,1.28,1.16,0.3,1.78,0.72,3.26,8.1,8.92,10.7623857880372,13.86,11.36,0.362520087755382,0.17853957806899,0.347956801763097,0.0889590295482403,0.932232822803659,0.592950588333514,0.65750821348353,0.174763782112039,0.566970420513813,0.1108370321502,0.322238095238095,0.0687142857142857,0.416816212331969,0.0949333949652358,0.57891156462585,0.388308080808081
"62",62,3.3,2.76,1.16,0.38,0.62,0.28,6.3,1.12,3.46,5.36,13.66,12.2289881756564,16.24,8.82,0.599580497246132,0.456814449911973,0.505342150600884,0.192545749380666,0.907955285209399,0.729859519832045,0.641881866672194,0.231881219015326,0.647549796564098,0.410725226644961,0.455142857142857,0.259,0.57574316667817,0.378784918796251,0.77037037037037,0.518714285714286
"63",63,2.76,2.74,0.44,0.84,0.42,0.34,3.02,1.9,2.68,3.8,8.66,8.60484472100648,11.4,6.48,0.495448301698302,0.428392191142191,0.559028180534949,0.430124263170525,0.927236321043695,0.956270406216656,0.693147180559945,0.679411308332527,0.785656641792844,0.736262714030295,0.459904761904762,0.350680272108844,0.631524536667277,0.43861674746734,0.358333333333333,0.272666666666667
"64",64,2.74,2.78,0.26,0.2,0.64,0.02,7.64,2.16,3.46,2.24,14.32,9.04668077263215,15.5,5.7,0.714238793714026,0.629026659528982,0.987821736721931,0.683121986038548,1.09670113174525,1.23452878322434,0.970326888566564,0.703796083463708,1.11534854085504,0.803194654856826,0.812585034013605,0.587074829931973,0.989321780753233,0.701750925795974,0.590909090909091,0.424829931972789
"65",65,2.78,2.24,1.02,0.38,0.12,0.08,2.38,0.88,2.16,2.24,7,5.96392685240771,7.66,4.4,0.583785714285714,0.426103174603175,0.678855959552842,0.353699738203939,0.755346488483175,0.524956220702563,0.648063684826441,0.38878782900146,0.6736027255147,0.517619402221438,0.448952380952381,0.33,0.515417255677851,0.371137763732357,0.722222222222222,0.715277777777778
"66",66,2.24,1.18,1,0.22,0.08,NA,0.18,0.12,1.76,1.36,3.12,2.32265344096096,3.42,3.12,0.569,0.09,0.871325947995162,0.0716703787691222,0.721100506871374,0.0722284961442715,NA,-0.151036491197555,NA,0.0448413179048208,NA,0.0466666666666667,NA,0.0365665197801644,0.850694444444444,0.816666666666667
"67",67,1.18,NA,NA,NA,NA,NA,0.64,NA,1.48,NA,2.12,NA,2.12,1.48,1,0.313333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
